"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"115" "90763_237A_S4_L001_R1_001" "90768_084A_S29_L001_R1_001" 74 88 0.840909090909091 0.184873949579832 476
"116" "90763_237A_S4_L001_R1_001" "90768_088A_S30_L001_R1_001" 27 36 0.75 0.0756302521008403 476
"117" "90763_237A_S4_L001_R1_001" "90768_090A_S31_L001_R1_001" 6 10 0.6 0.0210084033613445 476
"118" "90763_237A_S4_L001_R1_001" "90768_104A_S32_L001_R1_001" 4 5 0.8 0.0105042016806723 476
"119" "90763_238A_S5_L001_R1_001" "90768_005A_S6_L001_R1_001" 124 161 0.770186335403727 0.338235294117647 476
"120" "90763_238A_S5_L001_R1_001" "90768_009A_S7_L001_R1_001" 40 44 0.909090909090909 0.092436974789916 476
"121" "90763_238A_S5_L001_R1_001" "90768_014A_S8_L001_R1_001" 27 36 0.75 0.0756302521008403 476
"122" "90763_238A_S5_L001_R1_001" "90768_015A_S9_L001_R1_001" 75 102 0.735294117647059 0.214285714285714 476
"123" "90763_238A_S5_L001_R1_001" "90768_018A_S10_L001_R1_001" 43 52 0.826923076923077 0.109243697478992 476
"124" "90763_238A_S5_L001_R1_001" "90768_027A_S11_L001_R1_001" 86 117 0.735042735042735 0.245798319327731 476
"125" "90763_238A_S5_L001_R1_001" "90768_029A_S12_L001_R1_001" 99 133 0.744360902255639 0.279411764705882 476
"126" "90763_238A_S5_L001_R1_001" "90768_034A_S13_L001_R1_001" 36 47 0.765957446808511 0.0987394957983193 476
"127" "90763_238A_S5_L001_R1_001" "90768_040A_S14_L001_R1_001" 87 118 0.73728813559322 0.247899159663866 476
"128" "90763_238A_S5_L001_R1_001" "90768_042A_S15_L001_R1_001" 84 100 0.84 0.210084033613445 476
"129" "90763_238A_S5_L001_R1_001" "90768_044A_S16_L001_R1_001" 111 150 0.74 0.315126050420168 476
"130" "90763_238A_S5_L001_R1_001" "90768_054A_S17_L001_R1_001" 15 24 0.625 0.0504201680672269 476
"131" "90763_238A_S5_L001_R1_001" "90768_055A_S18_L001_R1_001" 128 164 0.780487804878049 0.34453781512605 476
"132" "90763_238A_S5_L001_R1_001" "90768_056A_S19_L001_R1_001" 39 48 0.8125 0.100840336134454 476
"133" "90763_238A_S5_L001_R1_001" "90768_057A_S20_L001_R1_001" 86 117 0.735042735042735 0.245798319327731 476
"134" "90763_238A_S5_L001_R1_001" "90768_061A_S21_L001_R1_001" 24 35 0.685714285714286 0.0735294117647059 476
"135" "90763_238A_S5_L001_R1_001" "90768_064A_S22_L001_R1_001" 66 83 0.795180722891566 0.17436974789916 476
"136" "90763_238A_S5_L001_R1_001" "90768_067A_S23_L001_R1_001" 75 107 0.700934579439252 0.224789915966387 476
"137" "90763_238A_S5_L001_R1_001" "90768_075A_S24_L001_R1_001" 114 148 0.77027027027027 0.310924369747899 476
