"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"139" "90763_238C_S69_L001_R1_001" "90768_077C_S90_L001_R1_001" 6 6 1 0.0126050420168067 476
"140" "90763_238C_S69_L001_R1_001" "90768_078C_S91_L001_R1_001" 50 82 0.609756097560976 0.172268907563025 476
"141" "90763_238C_S69_L001_R1_001" "90768_083C_S92_L001_R1_001" 0 1 0 0.00210084033613445 476
"142" "90763_238C_S69_L001_R1_001" "90768_084C_S93_L001_R1_001" 6 8 0.75 0.0168067226890756 476
"143" "90763_238C_S69_L001_R1_001" "90768_088C_S94_L001_R1_001" 1 1 1 0.00210084033613445 476
"144" "90763_238C_S69_L001_R1_001" "90768_090C_S95_L001_R1_001" 0 0 NA 0 476
"145" "90763_238C_S69_L001_R1_001" "90768_104C_S96_L001_R1_001" 1 1 1 0.00210084033613445 476
"146" "90768_005C_S70_L001_R1_001" "90768_009C_S71_L001_R1_001" 2 2 1 0.00420168067226891 476
"147" "90768_005C_S70_L001_R1_001" "90768_014C_S72_L001_R1_001" 2 2 1 0.00420168067226891 476
"148" "90768_005C_S70_L001_R1_001" "90768_015C_S73_L001_R1_001" 6 11 0.545454545454545 0.023109243697479 476
"149" "90768_005C_S70_L001_R1_001" "90768_018C_S74_L001_R1_001" 0 1 0 0.00210084033613445 476
"150" "90768_005C_S70_L001_R1_001" "90768_027C_S75_L001_R1_001" 9 15 0.6 0.0315126050420168 476
"151" "90768_005C_S70_L001_R1_001" "90768_029C_S76_L001_R1_001" 71 97 0.731958762886598 0.203781512605042 476
"152" "90768_005C_S70_L001_R1_001" "90768_034C_S77_L001_R1_001" 2 4 0.5 0.00840336134453781 476
"153" "90768_005C_S70_L001_R1_001" "90768_040C_S78_L001_R1_001" 24 39 0.615384615384615 0.0819327731092437 476
"154" "90768_005C_S70_L001_R1_001" "90768_042C_S79_L001_R1_001" 9 14 0.642857142857143 0.0294117647058824 476
"155" "90768_005C_S70_L001_R1_001" "90768_044C_S80_L001_R1_001" 80 123 0.650406504065041 0.258403361344538 476
"156" "90768_005C_S70_L001_R1_001" "90768_054C_S81_L001_R1_001" 1 3 0.333333333333333 0.00630252100840336 476
"157" "90768_005C_S70_L001_R1_001" "90768_055C_S82_L001_R1_001" 99 127 0.779527559055118 0.266806722689076 476
