"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"57" "90763_232C_S66_L001_R1_001" "90768_083C_S92_L001_R1_001" 41 54 0.759259259259259 0.113445378151261 476
"58" "90763_232C_S66_L001_R1_001" "90768_084C_S93_L001_R1_001" 70 91 0.769230769230769 0.191176470588235 476
"59" "90763_232C_S66_L001_R1_001" "90768_088C_S94_L001_R1_001" 48 64 0.75 0.134453781512605 476
"60" "90763_232C_S66_L001_R1_001" "90768_090C_S95_L001_R1_001" 14 18 0.777777777777778 0.0378151260504202 476
"61" "90763_232C_S66_L001_R1_001" "90768_104C_S96_L001_R1_001" 0 2 0 0.00420168067226891 476
"62" "90763_236C_S67_L001_R1_001" "90763_237C_S68_L001_R1_001" 65 87 0.747126436781609 0.182773109243697 476
"63" "90763_236C_S67_L001_R1_001" "90763_238C_S69_L001_R1_001" 110 155 0.709677419354839 0.32563025210084 476
"64" "90763_236C_S67_L001_R1_001" "90768_005C_S70_L001_R1_001" 140 194 0.721649484536082 0.407563025210084 476
"65" "90763_236C_S67_L001_R1_001" "90768_009C_S71_L001_R1_001" 29 40 0.725 0.0840336134453782 476
"66" "90763_236C_S67_L001_R1_001" "90768_014C_S72_L001_R1_001" 12 18 0.666666666666667 0.0378151260504202 476
"67" "90763_236C_S67_L001_R1_001" "90768_015C_S73_L001_R1_001" 74 112 0.660714285714286 0.235294117647059 476
"68" "90763_236C_S67_L001_R1_001" "90768_018C_S74_L001_R1_001" 24 39 0.615384615384615 0.0819327731092437 476
"69" "90763_236C_S67_L001_R1_001" "90768_027C_S75_L001_R1_001" 98 133 0.736842105263158 0.279411764705882 476
"70" "90763_236C_S67_L001_R1_001" "90768_029C_S76_L001_R1_001" 98 140 0.7 0.294117647058824 476
"71" "90763_236C_S67_L001_R1_001" "90768_034C_S77_L001_R1_001" 24 36 0.666666666666667 0.0756302521008403 476
"72" "90763_236C_S67_L001_R1_001" "90768_040C_S78_L001_R1_001" 78 109 0.715596330275229 0.228991596638655 476
"73" "90763_236C_S67_L001_R1_001" "90768_042C_S79_L001_R1_001" 88 113 0.778761061946903 0.237394957983193 476
"74" "90763_236C_S67_L001_R1_001" "90768_044C_S80_L001_R1_001" 81 126 0.642857142857143 0.264705882352941 476
"75" "90763_236C_S67_L001_R1_001" "90768_054C_S81_L001_R1_001" 18 24 0.75 0.0504201680672269 476
"76" "90763_236C_S67_L001_R1_001" "90768_055C_S82_L001_R1_001" 130 175 0.742857142857143 0.367647058823529 476
"77" "90763_236C_S67_L001_R1_001" "90768_056C_S83_L001_R1_001" 34 50 0.68 0.105042016806723 476
"78" "90763_236C_S67_L001_R1_001" "90768_057C_S84_L001_R1_001" 95 133 0.714285714285714 0.279411764705882 476
"79" "90763_236C_S67_L001_R1_001" "90768_061C_S85_L001_R1_001" 14 27 0.518518518518518 0.0567226890756303 476
"80" "90763_236C_S67_L001_R1_001" "90768_064C_S86_L001_R1_001" 87 111 0.783783783783784 0.233193277310924 476
"81" "90763_236C_S67_L001_R1_001" "90768_067C_S87_L001_R1_001" 49 69 0.710144927536232 0.144957983193277 476
"82" "90763_236C_S67_L001_R1_001" "90768_075C_S88_L001_R1_001" 16 27 0.592592592592593 0.0567226890756303 476
"83" "90763_236C_S67_L001_R1_001" "90768_076C_S89_L001_R1_001" 35 47 0.74468085106383 0.0987394957983193 476
"84" "90763_236C_S67_L001_R1_001" "90768_077C_S90_L001_R1_001" 46 59 0.779661016949153 0.123949579831933 476
"85" "90763_236C_S67_L001_R1_001" "90768_078C_S91_L001_R1_001" 152 206 0.737864077669903 0.432773109243697 476
"86" "90763_236C_S67_L001_R1_001" "90768_083C_S92_L001_R1_001" 48 56 0.857142857142857 0.117647058823529 476
"87" "90763_236C_S67_L001_R1_001" "90768_084C_S93_L001_R1_001" 67 93 0.720430107526882 0.195378151260504 476
"88" "90763_236C_S67_L001_R1_001" "90768_088C_S94_L001_R1_001" 45 68 0.661764705882353 0.142857142857143 476
"89" "90763_236C_S67_L001_R1_001" "90768_090C_S95_L001_R1_001" 15 18 0.833333333333333 0.0378151260504202 476
"90" "90763_236C_S67_L001_R1_001" "90768_104C_S96_L001_R1_001" 2 2 1 0.00420168067226891 476
"91" "90763_237C_S68_L001_R1_001" "90763_238C_S69_L001_R1_001" 72 89 0.808988764044944 0.186974789915966 476
"92" "90763_237C_S68_L001_R1_001" "90768_005C_S70_L001_R1_001" 63 80 0.7875 0.168067226890756 476
"93" "90763_237C_S68_L001_R1_001" "90768_009C_S71_L001_R1_001" 27 36 0.75 0.0756302521008403 476
"94" "90763_237C_S68_L001_R1_001" "90768_014C_S72_L001_R1_001" 10 15 0.666666666666667 0.0315126050420168 476
"95" "90763_237C_S68_L001_R1_001" "90768_015C_S73_L001_R1_001" 57 80 0.7125 0.168067226890756 476
"96" "90763_237C_S68_L001_R1_001" "90768_018C_S74_L001_R1_001" 25 34 0.735294117647059 0.0714285714285714 476
"97" "90763_237C_S68_L001_R1_001" "90768_027C_S75_L001_R1_001" 62 87 0.71264367816092 0.182773109243697 476
"98" "90763_237C_S68_L001_R1_001" "90768_029C_S76_L001_R1_001" 57 78 0.730769230769231 0.163865546218487 476
"99" "90763_237C_S68_L001_R1_001" "90768_034C_S77_L001_R1_001" 23 32 0.71875 0.0672268907563025 476
"100" "90763_237C_S68_L001_R1_001" "90768_040C_S78_L001_R1_001" 51 75 0.68 0.157563025210084 476
"101" "90763_237C_S68_L001_R1_001" "90768_042C_S79_L001_R1_001" 59 80 0.7375 0.168067226890756 476
"102" "90763_237C_S68_L001_R1_001" "90768_044C_S80_L001_R1_001" 52 76 0.684210526315789 0.159663865546218 476
"103" "90763_237C_S68_L001_R1_001" "90768_054C_S81_L001_R1_001" 14 22 0.636363636363636 0.046218487394958 476
"104" "90763_237C_S68_L001_R1_001" "90768_055C_S82_L001_R1_001" 65 89 0.730337078651685 0.186974789915966 476
"105" "90763_237C_S68_L001_R1_001" "90768_056C_S83_L001_R1_001" 29 46 0.630434782608696 0.0966386554621849 476
"106" "90763_237C_S68_L001_R1_001" "90768_057C_S84_L001_R1_001" 63 86 0.732558139534884 0.180672268907563 476
"107" "90763_237C_S68_L001_R1_001" "90768_061C_S85_L001_R1_001" 13 24 0.541666666666667 0.0504201680672269 476
"108" "90763_237C_S68_L001_R1_001" "90768_064C_S86_L001_R1_001" 64 82 0.780487804878049 0.172268907563025 476
"109" "90763_237C_S68_L001_R1_001" "90768_067C_S87_L001_R1_001" 43 59 0.728813559322034 0.123949579831933 476
"110" "90763_237C_S68_L001_R1_001" "90768_075C_S88_L001_R1_001" 13 23 0.565217391304348 0.0483193277310924 476
"111" "90763_237C_S68_L001_R1_001" "90768_076C_S89_L001_R1_001" 32 44 0.727272727272727 0.092436974789916 476
"112" "90763_237C_S68_L001_R1_001" "90768_077C_S90_L001_R1_001" 39 49 0.795918367346939 0.102941176470588 476
"113" "90763_237C_S68_L001_R1_001" "90768_078C_S91_L001_R1_001" 67 89 0.752808988764045 0.186974789915966 476
"114" "90763_237C_S68_L001_R1_001" "90768_083C_S92_L001_R1_001" 36 47 0.765957446808511 0.0987394957983193 476
"115" "90763_237C_S68_L001_R1_001" "90768_084C_S93_L001_R1_001" 58 74 0.783783783783784 0.15546218487395 476
"116" "90763_237C_S68_L001_R1_001" "90768_088C_S94_L001_R1_001" 36 56 0.642857142857143 0.117647058823529 476
"117" "90763_237C_S68_L001_R1_001" "90768_090C_S95_L001_R1_001" 15 18 0.833333333333333 0.0378151260504202 476
"118" "90763_237C_S68_L001_R1_001" "90768_104C_S96_L001_R1_001" 0 2 0 0.00420168067226891 476
"119" "90763_238C_S69_L001_R1_001" "90768_005C_S70_L001_R1_001" 107 139 0.76978417266187 0.292016806722689 476
"120" "90763_238C_S69_L001_R1_001" "90768_009C_S71_L001_R1_001" 34 39 0.871794871794872 0.0819327731092437 476
"121" "90763_238C_S69_L001_R1_001" "90768_014C_S72_L001_R1_001" 14 18 0.777777777777778 0.0378151260504202 476
"122" "90763_238C_S69_L001_R1_001" "90768_015C_S73_L001_R1_001" 79 101 0.782178217821782 0.21218487394958 476
"123" "90763_238C_S69_L001_R1_001" "90768_018C_S74_L001_R1_001" 24 38 0.631578947368421 0.0798319327731092 476
"124" "90763_238C_S69_L001_R1_001" "90768_027C_S75_L001_R1_001" 92 120 0.766666666666667 0.252100840336134 476
"125" "90763_238C_S69_L001_R1_001" "90768_029C_S76_L001_R1_001" 87 116 0.75 0.243697478991597 476
"126" "90763_238C_S69_L001_R1_001" "90768_034C_S77_L001_R1_001" 26 35 0.742857142857143 0.0735294117647059 476
"127" "90763_238C_S69_L001_R1_001" "90768_040C_S78_L001_R1_001" 72 99 0.727272727272727 0.207983193277311 476
"128" "90763_238C_S69_L001_R1_001" "90768_042C_S79_L001_R1_001" 86 106 0.811320754716981 0.222689075630252 476
"129" "90763_238C_S69_L001_R1_001" "90768_044C_S80_L001_R1_001" 82 109 0.752293577981651 0.228991596638655 476
"130" "90763_238C_S69_L001_R1_001" "90768_054C_S81_L001_R1_001" 15 22 0.681818181818182 0.046218487394958 476
"131" "90763_238C_S69_L001_R1_001" "90768_055C_S82_L001_R1_001" 109 141 0.773049645390071 0.296218487394958 476
"132" "90763_238C_S69_L001_R1_001" "90768_056C_S83_L001_R1_001" 38 49 0.775510204081633 0.102941176470588 476
"133" "90763_238C_S69_L001_R1_001" "90768_057C_S84_L001_R1_001" 93 123 0.75609756097561 0.258403361344538 476
"134" "90763_238C_S69_L001_R1_001" "90768_061C_S85_L001_R1_001" 19 28 0.678571428571429 0.0588235294117647 476
"135" "90763_238C_S69_L001_R1_001" "90768_064C_S86_L001_R1_001" 83 104 0.798076923076923 0.218487394957983 476
