"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"189" "90768_009B_S39_L001_R1_001" "90768_076B_S57_L001_R1_001" 0 0 NA 0 476
"190" "90768_009B_S39_L001_R1_001" "90768_077B_S58_L001_R1_001" 0 0 NA 0 476
"191" "90768_009B_S39_L001_R1_001" "90768_078B_S59_L001_R1_001" 0 0 NA 0 476
"192" "90768_009B_S39_L001_R1_001" "90768_083B_S60_L001_R1_001" 0 0 NA 0 476
"193" "90768_009B_S39_L001_R1_001" "90768_084B_S61_L001_R1_001" 0 0 NA 0 476
"194" "90768_009B_S39_L001_R1_001" "90768_088B_S62_L001_R1_001" 0 0 NA 0 476
"195" "90768_009B_S39_L001_R1_001" "90768_090B_S63_L001_R1_001" 0 0 NA 0 476
"196" "90768_009B_S39_L001_R1_001" "90768_104B_S64_L001_R1_001" 0 0 NA 0 476
"197" "90768_014B_S40_L001_R1_001" "90768_015B_S41_L001_R1_001" 0 0 NA 0 476
"198" "90768_014B_S40_L001_R1_001" "90768_018B_S42_L001_R1_001" 0 0 NA 0 476
"199" "90768_014B_S40_L001_R1_001" "90768_027B_S43_L001_R1_001" 0 0 NA 0 476
"200" "90768_014B_S40_L001_R1_001" "90768_029B_S44_L001_R1_001" 0 0 NA 0 476
"201" "90768_014B_S40_L001_R1_001" "90768_034B_S45_L001_R1_001" 0 0 NA 0 476
"202" "90768_014B_S40_L001_R1_001" "90768_040B_S46_L001_R1_001" 0 0 NA 0 476
"203" "90768_014B_S40_L001_R1_001" "90768_042B_S47_L001_R1_001" 0 0 NA 0 476
"204" "90768_014B_S40_L001_R1_001" "90768_044B_S48_L001_R1_001" 2 2 1 0.00420168067226891 476
"205" "90768_014B_S40_L001_R1_001" "90768_054B_S49_L001_R1_001" 1 1 1 0.00210084033613445 476
"206" "90768_014B_S40_L001_R1_001" "90768_055B_S50_L001_R1_001" 0 0 NA 0 476
"207" "90768_014B_S40_L001_R1_001" "90768_056B_S51_L001_R1_001" 0 0 NA 0 476
"208" "90768_014B_S40_L001_R1_001" "90768_057B_S52_L001_R1_001" 0 0 NA 0 476
"209" "90768_014B_S40_L001_R1_001" "90768_061B_S53_L001_R1_001" 0 0 NA 0 476
"210" "90768_014B_S40_L001_R1_001" "90768_064B_S54_L001_R1_001" 0 0 NA 0 476
"211" "90768_014B_S40_L001_R1_001" "90768_067B_S55_L001_R1_001" 0 0 NA 0 476
"212" "90768_014B_S40_L001_R1_001" "90768_075B_S56_L001_R1_001" 2 2 1 0.00420168067226891 476
"213" "90768_014B_S40_L001_R1_001" "90768_076B_S57_L001_R1_001" 0 0 NA 0 476
"214" "90768_014B_S40_L001_R1_001" "90768_077B_S58_L001_R1_001" 0 0 NA 0 476
"215" "90768_014B_S40_L001_R1_001" "90768_078B_S59_L001_R1_001" 0 0 NA 0 476
"216" "90768_014B_S40_L001_R1_001" "90768_083B_S60_L001_R1_001" 0 0 NA 0 476
"217" "90768_014B_S40_L001_R1_001" "90768_084B_S61_L001_R1_001" 0 0 NA 0 476
"218" "90768_014B_S40_L001_R1_001" "90768_088B_S62_L001_R1_001" 0 0 NA 0 476
"219" "90768_014B_S40_L001_R1_001" "90768_090B_S63_L001_R1_001" 0 0 NA 0 476
"220" "90768_014B_S40_L001_R1_001" "90768_104B_S64_L001_R1_001" 0 0 NA 0 476
"221" "90768_015B_S41_L001_R1_001" "90768_018B_S42_L001_R1_001" 0 0 NA 0 476
"222" "90768_015B_S41_L001_R1_001" "90768_027B_S43_L001_R1_001" 0 0 NA 0 476
"223" "90768_015B_S41_L001_R1_001" "90768_029B_S44_L001_R1_001" 0 1 0 0.00210084033613445 476
"224" "90768_015B_S41_L001_R1_001" "90768_034B_S45_L001_R1_001" 0 0 NA 0 476
"225" "90768_015B_S41_L001_R1_001" "90768_040B_S46_L001_R1_001" 0 0 NA 0 476
"226" "90768_015B_S41_L001_R1_001" "90768_042B_S47_L001_R1_001" 0 0 NA 0 476
"227" "90768_015B_S41_L001_R1_001" "90768_044B_S48_L001_R1_001" 5 10 0.5 0.0210084033613445 476
"228" "90768_015B_S41_L001_R1_001" "90768_054B_S49_L001_R1_001" 0 0 NA 0 476
"229" "90768_015B_S41_L001_R1_001" "90768_055B_S50_L001_R1_001" 0 0 NA 0 476
"230" "90768_015B_S41_L001_R1_001" "90768_056B_S51_L001_R1_001" 0 0 NA 0 476
"231" "90768_015B_S41_L001_R1_001" "90768_057B_S52_L001_R1_001" 0 0 NA 0 476
"232" "90768_015B_S41_L001_R1_001" "90768_061B_S53_L001_R1_001" 0 0 NA 0 476
"233" "90768_015B_S41_L001_R1_001" "90768_064B_S54_L001_R1_001" 0 0 NA 0 476
"234" "90768_015B_S41_L001_R1_001" "90768_067B_S55_L001_R1_001" 0 0 NA 0 476
"235" "90768_015B_S41_L001_R1_001" "90768_075B_S56_L001_R1_001" 1 2 0.5 0.00420168067226891 476
"236" "90768_015B_S41_L001_R1_001" "90768_076B_S57_L001_R1_001" 0 0 NA 0 476
"237" "90768_015B_S41_L001_R1_001" "90768_077B_S58_L001_R1_001" 0 0 NA 0 476
"238" "90768_015B_S41_L001_R1_001" "90768_078B_S59_L001_R1_001" 0 0 NA 0 476
"239" "90768_015B_S41_L001_R1_001" "90768_083B_S60_L001_R1_001" 0 0 NA 0 476
"240" "90768_015B_S41_L001_R1_001" "90768_084B_S61_L001_R1_001" 0 0 NA 0 476
"241" "90768_015B_S41_L001_R1_001" "90768_088B_S62_L001_R1_001" 0 0 NA 0 476
"242" "90768_015B_S41_L001_R1_001" "90768_090B_S63_L001_R1_001" 0 0 NA 0 476
"243" "90768_015B_S41_L001_R1_001" "90768_104B_S64_L001_R1_001" 0 0 NA 0 476
"244" "90768_018B_S42_L001_R1_001" "90768_027B_S43_L001_R1_001" 0 0 NA 0 476
"245" "90768_018B_S42_L001_R1_001" "90768_029B_S44_L001_R1_001" 0 0 NA 0 476
"246" "90768_018B_S42_L001_R1_001" "90768_034B_S45_L001_R1_001" 0 0 NA 0 476
"247" "90768_018B_S42_L001_R1_001" "90768_040B_S46_L001_R1_001" 0 0 NA 0 476
"248" "90768_018B_S42_L001_R1_001" "90768_042B_S47_L001_R1_001" 0 0 NA 0 476
"249" "90768_018B_S42_L001_R1_001" "90768_044B_S48_L001_R1_001" 0 0 NA 0 476
"250" "90768_018B_S42_L001_R1_001" "90768_054B_S49_L001_R1_001" 0 0 NA 0 476
